Cloud cover [1/8],Date,Snow depth [cm],Unnamed: 0,Average temperature [°C],latitude,longitude,Average radiation
Cloudy (8/8),2007-02-05,26,1131.0,-9.5,61.01379075534379,25.55854445562533,37.09611111111111
Cloudy (8/8),2007-02-06,26,1132.0,-22.5,61.01379075534379,25.55854445562533,42.470000000000006
Clear (0/8),2007-02-07,26,1133.0,-24.9,61.01379075534379,25.55854445562533,19.997878787878783
Partly cloudy (5/8),2007-02-08,26,1134.0,-23.7,61.01379075534379,25.55854445562533,26.36787878787879
Mostly clear (3/8),2007-02-09,26,1135.0,-22.5,61.01379075534379,25.55854445562533,21.257222222222225
Mostly cloudy (7/8),2007-02-10,26,1136.0,-22.4,61.01379075534379,25.55854445562533,41.195
Clear (0/8),2007-02-11,26,1137.0,-11.6,61.01379075534379,25.55854445562533,54.94102564102565
Cloudy (8/8),2007-02-12,26,1138.0,-7.7,61.01379075534379,25.55854445562533,23.35102564102564
Cloudy (8/8),2007-02-13,26,1139.0,-11.3,61.01379075534379,25.55854445562533,18.012564102564102
Mostly cloudy (7/8),2007-02-14,26,1140.0,-10.1,61.01379075534379,25.55854445562533,34.405
Cloudy (8/8),2007-02-15,26,1141.0,-7.5,61.01379075534379,25.55854445562533,34.080303030303035
Cloudy (8/8),2007-02-16,26,1142.0,-5.1,61.01379075534379,25.55854445562533,58.339696969696966
Cloudy (8/8),2007-02-17,24,1143.0,0.4,61.01379075534379,25.55854445562533,47.05166666666667
Mostly cloudy (7/8),2007-02-18,24,1144.0,-1.2,61.01379075534379,25.55854445562533,39.32666666666666
Mostly cloudy (7/8),2007-02-19,24,1145.0,-15.3,61.01379075534379,25.55854445562533,11.532307692307691
Partly cloudy (5/8),2007-02-20,24,1146.0,-20.0,61.01379075534379,25.55854445562533,32.8969696969697
Mostly cloudy (7/8),2007-02-21,24,1147.0,-19.4,61.01379075534379,25.55854445562533,112.58969696969696
Partly cloudy (5/8),2007-02-22,23,1148.0,-18.3,61.01379075534379,25.55854445562533,92.92969696969696
Mostly cloudy (7/8),2007-02-23,23,1149.0,-20.3,61.01379075534379,25.55854445562533,52.46055555555555
Mostly clear (3/8),2007-02-24,23,1150.0,-15.0,61.01379075534379,25.55854445562533,50.09
Partly cloudy (5/8),2007-02-25,23,1151.0,-11.6,61.01379075534379,25.55854445562533,46.49743589743591
Clear (1/8),2007-02-26,23,1152.0,-11.4,61.01379075534379,25.55854445562533,50.26222222222223
Cloudy (8/8),2007-02-27,23,1153.0,-6.4,61.01379075534379,25.55854445562533,101.53277777777777
Cloudy (8/8),2007-02-28,24,1154.0,-4.3,61.01379075534379,25.55854445562533,89.14444444444445
Cloudy (8/8),2007-03-01,24,1155.0,-0.9,61.01379075534379,25.55854445562533,63.17355555555556
Cloudy (8/8),2007-03-02,24,1156.0,0.4,61.01379075534379,25.55854445562533,65.23666666666666
Cloudy (8/8),2007-03-03,20,1157.0,0.9,61.01379075534379,25.55854445562533,142.49424242424243
Cloudy (8/8),2007-03-04,20,1158.0,-0.3,61.01379075534379,25.55854445562533,95.57757575757576
Mostly cloudy (7/8),2007-03-05,19,1159.0,-1.3,61.01379075534379,25.55854445562533,98.14363636363636
Cloudy (8/8),2007-03-06,19,1160.0,-2.4,61.01379075534379,25.55854445562533,90.02848484848487
Cloudy (8/8),2007-03-07,18,1161.0,0.8,61.01379075534379,25.55854445562533,39.31944444444445
Mostly cloudy (7/8),2007-03-08,15,1162.0,1.1,61.01379075534379,25.55854445562533,33.44444444444444
Mostly cloudy (7/8),2007-03-09,10,1163.0,1.4,61.01379075534379,25.55854445562533,67.00055555555555
Cloudy (8/8),2007-03-10,10,1164.0,1.3,61.01379075534379,25.55854445562533,62.79515151515151
Cloudy (8/8),2007-03-11,10,1165.0,2.1,61.01379075534379,25.55854445562533,67.07575757575758
Clear (0/8),2007-03-12,8,1166.0,0.5,61.01379075534379,25.55854445562533,145.79
Cloudy (8/8),2007-03-13,8,1167.0,4.9,61.01379075534379,25.55854445562533,87.75333333333333
Clear (0/8),2007-03-14,5,1168.0,2.6,61.01379075534379,25.55854445562533,123.7151515151515
Clear (0/8),2007-03-15,5,1169.0,1.8,61.01379075534379,25.55854445562533,181.79
Partly cloudy (5/8),2007-03-16,4,1170.0,3.0,61.01379075534379,25.55854445562533,135.20000000000002
Partly cloudy (5/8),2007-03-17,3,1171.0,0.0,61.01379075534379,25.55854445562533,104.3957575757576
Mostly cloudy (7/8),2007-03-18,3,1172.0,0.6,61.01379075534379,25.55854445562533,62.20444444444444
Cloudy (8/8),2007-03-19,2,1173.0,1.5,61.01379075534379,25.55854445562533,114.96166666666666
Cloudy (8/8),2007-03-20,2,1174.0,1.8,61.01379075534379,25.55854445562533,90.31121212121212
Partly cloudy (5/8),2007-03-21,0,1175.0,0.2,61.01379075534379,25.55854445562533,197.63181818181815
Cloudy (8/8),2007-03-22,-1,1176.0,2.9,61.01379075534379,25.55854445562533,156.95606060606062
Cloudy (8/8),2007-03-23,-1,1177.0,2.6,61.01379075534379,25.55854445562533,158.76151515151514
Cloudy (8/8),2007-03-24,-1,1178.0,4.6,61.01379075534379,25.55854445562533,165.11666666666667
Clear (0/8),2007-03-25,-1,1179.0,3.6,61.01379075534379,25.55854445562533,82.90333333333334
Clear (0/8),2007-03-26,-1,1180.0,4.3,61.01379075534379,25.55854445562533,204.57333333333332
Clear (0/8),2007-03-27,-1,1181.0,5.3,61.01379075534379,25.55854445562533,197.405
Clear (0/8),2007-03-28,-1,1182.0,4.7,61.01379075534379,25.55854445562533,163.68037037037035
Clear (0/8),2007-03-29,-1,1183.0,4.5,61.01379075534379,25.55854445562533,176.8740740740741
Clear (0/8),2007-03-30,-1,1184.0,5.2,61.01379075534379,25.55854445562533,174.8066666666667
Clear (1/8),2007-03-31,-1,1185.0,2.7,61.01379075534379,25.55854445562533,115.79757575757576
Clear (0/8),2007-04-01,-1,1186.0,3.8,61.01379075534379,25.55854445562533,134.74749999999997
Clear (1/8),2007-04-02,-1,1187.0,7.3,61.01379075534379,25.55854445562533,162.10000000000002
Clear (1/8),2007-04-03,-1,1188.0,2.0,61.01379075534379,25.55854445562533,210.3766666666667
Clear (0/8),2007-04-04,-1,1189.0,-1.0,61.01379075534379,25.55854445562533,146.18333333333334
Mostly clear (3/8),2007-04-05,-1,1190.0,2.9,61.01379075534379,25.55854445562533,122.92151515151517
Mostly cloudy (7/8),2007-04-06,-1,1191.0,1.5,61.01379075534379,25.55854445562533,149.09666666666666
Clear (1/8),2007-04-07,-1,1192.0,-0.1,61.01379075534379,25.55854445562533,132.28333333333333
Clear (0/8),2007-04-08,-1,1193.0,-0.9,61.01379075534379,25.55854445562533,225.3141666666667
Clear (0/8),2007-04-09,-1,1194.0,-1.6,61.01379075534379,25.55854445562533,226.12
Clear (0/8),2007-04-10,-1,1195.0,0.2,61.01379075534379,25.55854445562533,204.6025
Mostly clear (3/8),2007-04-11,-1,1196.0,4.9,61.01379075534379,25.55854445562533,159.7725925925926
Clear (0/8),2007-04-12,-1,1197.0,6.3,61.01379075534379,25.55854445562533,192.9044444444445
Clear (0/8),2007-04-13,-1,1198.0,7.1,61.01379075534379,25.55854445562533,154.46833333333333
Cloudy (8/8),2007-04-14,-1,1199.0,8.7,61.01379075534379,25.55854445562533,179.51714285714286
Clear (0/8),2007-04-15,-1,1200.0,9.7,61.01379075534379,25.55854445562533,256.5211111111111
Clear (0/8),2007-04-16,-1,1201.0,12.3,61.01379075534379,25.55854445562533,171.1688888888889
Clear (0/8),2007-04-17,-1,1202.0,5.8,61.01379075534379,25.55854445562533,272.9591666666667
Cloudy (8/8),2007-04-18,-1,1203.0,6.8,61.01379075534379,25.55854445562533,309.03000000000003
Mostly clear (3/8),2007-04-19,-1,1204.0,3.3,61.01379075534379,25.55854445562533,260.17370370370367
Mostly cloudy (7/8),2007-04-20,-1,1205.0,3.9,61.01379075534379,25.55854445562533,179.28851851851854
Mostly cloudy (7/8),2007-04-21,-1,1206.0,3.6,61.01379075534379,25.55854445562533,198.8133333333333
Cloudy (8/8),2007-04-22,-1,1207.0,4.8,61.01379075534379,25.55854445562533,282.11
Clear (0/8),2007-04-23,-1,1208.0,2.0,61.01379075534379,25.55854445562533,153.99
Cloudy (8/8),2007-04-24,-1,1209.0,6.3,61.01379075534379,25.55854445562533,266.6694444444444
Clear (0/8),2007-04-25,-1,1210.0,8.3,61.01379075534379,25.55854445562533,181.21000000000004
Mostly cloudy (7/8),2007-04-26,-1,1211.0,13.5,61.01379075534379,25.55854445562533,134.6966666666667
Mostly clear (3/8),2007-04-27,-1,1212.0,11.4,61.01379075534379,25.55854445562533,132.69333333333333
Cloudy (8/8),2007-04-28,-1,1213.0,5.0,61.01379075534379,25.55854445562533,191.38333333333333
Clear (0/8),2007-04-29,-1,1214.0,3.5,61.01379075534379,25.55854445562533,165.54999999999998
Clear (0/8),2007-04-30,-1,1215.0,2.4,61.01379075534379,25.55854445562533,208.35333333333327
Clear (0/8),2007-05-01,-1,1216.0,3.2,61.01379075534379,25.55854445562533,134.13578431372548
Cloudy (8/8),2007-05-02,-1,1217.0,2.9,61.01379075534379,25.55854445562533,135.50333333333333
Cloudy (8/8),2007-05-03,-1,1218.0,3.3,61.01379075534379,25.55854445562533,176.51666666666665
Mostly cloudy (7/8),2007-05-04,-1,1219.0,3.4,61.01379075534379,25.55854445562533,236.40666666666667
Clear (1/8),2007-05-05,-1,1220.0,4.2,61.01379075534379,25.55854445562533,205.90666666666667
Cloudy (8/8),2007-05-06,-1,1221.0,8.9,61.01379075534379,25.55854445562533,230.25
Mostly cloudy (7/8),2007-05-07,-1,1222.0,11.0,61.01379075534379,25.55854445562533,161.7711111111111
Mostly cloudy (7/8),2007-05-08,-1,1223.0,7.2,61.01379075534379,25.55854445562533,180.14666666666665
Clear (1/8),2007-05-09,-1,1224.0,9.1,61.01379075534379,25.55854445562533,215.77
Clear (1/8),2007-05-10,-1,1225.0,9.1,61.01379075534379,25.55854445562533,163.68
Clear (0/8),2007-05-11,-1,1226.0,6.9,61.01379075534379,25.55854445562533,161.87
Clear (0/8),2007-05-12,-1,1227.0,7.1,61.01379075534379,25.55854445562533,199.3033333333333
Clear (0/8),2007-05-13,-1,1228.0,8.9,61.01379075534379,25.55854445562533,210.7
Clear (0/8),2007-05-14,-1,1229.0,10.7,61.01379075534379,25.55854445562533,203.02
Cloudy (8/8),2007-05-15,-1,1230.0,12.1,61.01379075534379,25.55854445562533,175.76999999999998
Clear (0/8),2007-05-16,-1,1231.0,9.5,61.01379075534379,25.55854445562533,184.5966666666667
Clear (0/8),2007-05-17,-1,1232.0,10.4,61.01379075534379,25.55854445562533,179.07666666666665
Clear (0/8),2007-05-18,-1,1233.0,11.0,61.01379075534379,25.55854445562533,227.0312121212121
Clear (0/8),2007-05-19,-1,1234.0,12.6,61.01379075534379,25.55854445562533,188.1833333333333
