Cloud cover [1/8],Date,Snow depth [cm],Unnamed: 0,Average temperature [°C],latitude,longitude,Average radiation
Cloudy (8/8),2021-12-23,12,6542.0,-4.9,61.8796121360518,25.299436616956275,1.1666666666666667
Mostly cloudy (7/8),2021-12-24,15,6543.0,-14.2,61.8796121360518,25.299436616956275,23.3
Mostly clear (2/8),2021-12-25,17,6544.0,-12.9,61.8796121360518,25.299436616956275,2.0333333333333337
Clear (0/8),2021-12-26,19,6545.0,-15.9,61.8796121360518,25.299436616956275,30.63333333333333
Cloudy (8/8),2021-12-27,18,6546.0,-12,61.8796121360518,25.299436616956275,34.5
Cloudy (8/8),2021-12-28,18,6547.0,-7.4,61.8796121360518,25.299436616956275,1.7333333333333334
Mostly cloudy (7/8),2021-12-29,20,6548.0,-5,61.8796121360518,25.299436616956275,0.7666666666666666
Cloudy (8/8),2021-12-30,20,6549.0,-3.6,61.8796121360518,25.299436616956275,0.9666666666666668
Cloudy (8/8),2021-12-31,22,6550.0,-2.3,61.8796121360518,25.299436616956275,1.8333333333333333
Cloudy (8/8),2022-01-01,22,6551.0,-6.6,61.8796121360518,25.299436616956275,53.0
Cloudy (8/8),2022-01-02,21,6552.0,-8.1,61.8796121360518,25.299436616956275,1.7333333333333332
Cloudy (8/8),2022-01-03,28,6553.0,-6.3,61.8796121360518,25.299436616956275,1.2666666666666668
Cloudy (8/8),2022-01-04,27,6554.0,-5.6,61.8796121360518,25.299436616956275,0.6666666666666666
Cloudy (8/8),2022-01-05,30,6555.0,-2.7,61.8796121360518,25.299436616956275,1.9333333333333331
Cloudy (8/8),2022-01-06,32,6556.0,-8.6,61.8796121360518,25.299436616956275,10.9
Clear (0/8),2022-01-07,32,6557.0,-9.9,61.8796121360518,25.299436616956275,19.23333333333333
Cloudy (8/8),2022-01-08,31,6558.0,-9.2,61.8796121360518,25.299436616956275,1.6666666666666667
Cloudy (8/8),2022-01-09,32,6559.0,-11.3,61.8796121360518,25.299436616956275,1.4333333333333331
Cloudy (8/8),2022-01-10,31,6560.0,-21.1,61.8796121360518,25.299436616956275,74.39999999999999
Clear (0/8),2022-01-11,31,6561.0,-14.5,61.8796121360518,25.299436616956275,4.1000000000000005
Cloudy (8/8),2022-01-12,31,6562.0,-0.9,61.8796121360518,25.299436616956275,0.6333333333333334
Cloudy (8/8),2022-01-13,28,6563.0,2.7,61.8796121360518,25.299436616956275,29.83333333333333
Mostly cloudy (7/8),2022-01-14,25,6564.0,-0.3,61.8796121360518,25.299436616956275,12.8
Mostly cloudy (7/8),2022-01-15,25,6565.0,-2.3,61.8796121360518,25.299436616956275,69.56666666666666
Mostly clear (3/8),2022-01-16,25,6566.0,-2,61.8796121360518,25.299436616956275,1.2
Mostly cloudy (7/8),2022-01-17,27,6567.0,-4,61.8796121360518,25.299436616956275,67.76666666666667
Clear (0/8),2022-01-18,26,6568.0,-5.1,61.8796121360518,25.299436616956275,6.133333333333334
Mostly cloudy (6/8),2022-01-19,26,6569.0,0.1,61.8796121360518,25.299436616956275,1.3666666666666665
Cloudy (8/8),2022-01-20,25,6570.0,-1.4,61.8796121360518,25.299436616956275,0.6
Mostly clear (2/8),2022-01-21,30,6571.0,-4.2,61.8796121360518,25.299436616956275,0.3333333333333333
Cloudy (8/8),2022-01-22,29,6572.0,-9.4,61.8796121360518,25.299436616956275,17.2
Cloudy (8/8),2022-01-23,30,6573.0,-3.8,61.8796121360518,25.299436616956275,1.0666666666666669
Cloudy (8/8),2022-01-24,30,6574.0,0.4,61.8796121360518,25.299436616956275,0.2666666666666666
Clear (0/8),2022-01-25,29,6575.0,-4.6,61.8796121360518,25.299436616956275,95.73333333333336
Clear (0/8),2022-01-26,28,6576.0,-4.6,61.8796121360518,25.299436616956275,1.5
Cloudy (8/8),2022-01-27,32,6577.0,-0.6,61.8796121360518,25.299436616956275,0.9666666666666668
Cloudy (8/8),2022-01-28,34,6578.0,-2.6,61.8796121360518,25.299436616956275,1.0666666666666669
Clear (0/8),2022-01-29,34,6579.0,-4.9,61.8796121360518,25.299436616956275,1.6333333333333335
Cloudy (8/8),2022-01-30,48,6580.0,-4.4,61.8796121360518,25.299436616956275,0.8333333333333334
Cloudy (8/8),2022-01-31,53,6581.0,-7.3,61.8796121360518,25.299436616956275,1.4
