Cloud cover [1/8],Date,Snow depth [cm],Unnamed: 0,Average temperature [°C],latitude,longitude,Average radiation
Clear (0/8),2004-08-25,-1,237.0,7.5,63.28911447176026,28.040136971086827,189.9666666666667
Clear (1/8),2004-08-26,-1,238.0,9.3,63.28911447176026,28.040136971086827,3.366666666666667
Cloudy (8/8),2004-08-27,-1,239.0,11.4,63.28911447176026,28.040136971086827,134.06666666666666
Cloudy (8/8),2004-08-28,-1,240.0,13.9,63.28911447176026,28.040136971086827,50.06666666666666
Clear (1/8),2004-08-29,-1,241.0,14.3,63.28911447176026,28.040136971086827,185.03333333333333
Mostly cloudy (7/8),2004-08-30,-1,242.0,13.2,63.28911447176026,28.040136971086827,90.96666666666664
Mostly cloudy (7/8),2004-08-31,-1,243.0,16.5,63.28911447176026,28.040136971086827,131.53333333333333
Mostly cloudy (7/8),2004-09-01,-1,244.0,18.8,63.28911447176026,28.040136971086827,34.833333333333336
Mostly cloudy (7/8),2004-09-02,-1,245.0,17.6,63.28911447176026,28.040136971086827,15.16666666666667
Clear (1/8),2004-09-03,-1,246.0,13.9,63.28911447176026,28.040136971086827,25.3
Clear (0/8),2004-09-04,-1,247.0,11,63.28911447176026,28.040136971086827,97.83333333333331
Clear (0/8),2004-09-05,-1,248.0,13.1,63.28911447176026,28.040136971086827,126.8
Cloudy (8/8),2004-09-06,-1,249.0,13.3,63.28911447176026,28.040136971086827,100.9
Clear (0/8),2004-09-07,-1,250.0,7.6,63.28911447176026,28.040136971086827,157.33333333333334
Clear (1/8),2004-09-08,-1,251.0,5.9,63.28911447176026,28.040136971086827,171.26666666666665
Clear (0/8),2004-09-09,-1,252.0,5.3,63.28911447176026,28.040136971086827,108.33333333333331
Mostly cloudy (7/8),2004-09-10,-1,253.0,12.1,63.28911447176026,28.040136971086827,159.20000000000002
Mostly cloudy (7/8),2004-09-11,-1,254.0,8.1,63.28911447176026,28.040136971086827,242.46666666666667
Clear (0/8),2004-09-12,-1,255.0,8.2,63.28911447176026,28.040136971086827,9.7
Mostly cloudy (7/8),2004-09-13,-1,256.0,8.6,63.28911447176026,28.040136971086827,109.36666666666667
Clear (0/8),2004-09-14,-1,257.0,9,63.28911447176026,28.040136971086827,81.66666666666667
-,2004-09-15,-1,258.0,11.5,63.28911447176026,28.040136971086827,137.66666666666666
Mostly clear (3/8),2004-09-16,-1,259.0,8.2,63.28911447176026,28.040136971086827,160.58666666666667
Clear (0/8),2004-09-17,-1,260.0,4.4,63.28911447176026,28.040136971086827,79.96666666666667
Mostly cloudy (7/8),2004-09-18,-1,261.0,9,63.28911447176026,28.040136971086827,2.833333333333333
Cloudy (8/8),2004-09-19,-1,262.0,10.1,63.28911447176026,28.040136971086827,17.233333333333334
Mostly cloudy (7/8),2004-09-20,-1,263.0,10.9,63.28911447176026,28.040136971086827,161.96666666666667
Mostly clear (3/8),2004-09-21,-1,264.0,10.7,63.28911447176026,28.040136971086827,13.0
Mostly cloudy (7/8),2004-09-22,-1,265.0,10.1,63.28911447176026,28.040136971086827,9.666666666666666
Mostly cloudy (7/8),2004-09-23,-1,266.0,9.6,63.28911447176026,28.040136971086827,24.86666666666667
Mostly cloudy (7/8),2004-09-24,-1,267.0,9.2,63.28911447176026,28.040136971086827,44.13333333333333
Cloudy (8/8),2004-09-25,-1,268.0,9.4,63.28911447176026,28.040136971086827,33.76666666666667
Cloudy (8/8),2004-09-26,-1,269.0,8.9,63.28911447176026,28.040136971086827,123.13333333333334
Mostly cloudy (7/8),2004-09-27,-1,270.0,9.7,63.28911447176026,28.040136971086827,4.7
Mostly cloudy (7/8),2004-09-28,-1,271.0,10,63.28911447176026,28.040136971086827,12.666666666666666
Mostly cloudy (7/8),2004-09-29,-1,272.0,8.8,63.28911447176026,28.040136971086827,50.16666666666666
Cloudy (8/8),2004-09-30,-1,273.0,6.1,63.28911447176026,28.040136971086827,150.73333333333335
Clear (0/8),2004-10-01,-1,274.0,3.3,63.28911447176026,28.040136971086827,262.40000000000003
Cloudy (8/8),2004-10-02,-1,275.0,5.8,63.28911447176026,28.040136971086827,118.96666666666664
Mostly cloudy (7/8),2004-10-03,-1,276.0,5.1,63.28911447176026,28.040136971086827,15.300000000000002
Mostly cloudy (7/8),2004-10-04,-1,277.0,5.7,63.28911447176026,28.040136971086827,96.66666666666669
