Cloud cover [1/8],Date,Snow depth [cm],Unnamed: 0,Average temperature [°C],latitude,longitude,Average radiation
Cloudy (8/8),2004-08-26,-1,228.0,7.6,67.78546081039612,24.856284347661145,3.366666666666667
Mostly cloudy (7/8),2004-08-27,-1,229.0,7.5,67.78546081039612,24.856284347661145,134.06666666666666
Clear (0/8),2004-08-28,-1,230.0,9.3,67.78546081039612,24.856284347661145,50.06666666666666
Cloudy (8/8),2004-08-29,-1,231.0,12.1,67.78546081039612,24.856284347661145,185.03333333333333
Mostly cloudy (7/8),2004-08-30,-1,232.0,12.9,67.78546081039612,24.856284347661145,90.96666666666664
Clear (0/8),2004-08-31,-1,233.0,11.9,67.78546081039612,24.856284347661145,131.53333333333333
Clear (0/8),2004-09-01,-1,234.0,11.6,67.78546081039612,24.856284347661145,34.833333333333336
Mostly cloudy (7/8),2004-09-02,-1,235.0,13.1,67.78546081039612,24.856284347661145,15.16666666666667
Cloudy (8/8),2004-09-03,-1,236.0,12.7,67.78546081039612,24.856284347661145,25.3
Cloudy (8/8),2004-09-04,-1,237.0,12.6,67.78546081039612,24.856284347661145,97.83333333333331
Mostly cloudy (7/8),2004-09-05,-1,238.0,13.5,67.78546081039612,24.856284347661145,126.8
Clear (0/8),2004-09-06,-1,239.0,9.9,67.78546081039612,24.856284347661145,100.9
Clear (0/8),2004-09-07,-1,240.0,7,67.78546081039612,24.856284347661145,157.33333333333334
Clear (0/8),2004-09-08,-1,241.0,3.9,67.78546081039612,24.856284347661145,171.26666666666665
Partly cloudy (5/8),2004-09-09,-1,242.0,4.7,67.78546081039612,24.856284347661145,108.33333333333331
Mostly cloudy (7/8),2004-09-10,-1,243.0,10.3,67.78546081039612,24.856284347661145,159.20000000000002
Clear (0/8),2004-09-11,-1,244.0,6.3,67.78546081039612,24.856284347661145,242.46666666666667
Partly cloudy (5/8),2004-09-12,-1,245.0,3.9,67.78546081039612,24.856284347661145,9.7
Mostly cloudy (7/8),2004-09-13,-1,246.0,4.3,67.78546081039612,24.856284347661145,109.36666666666667
Clear (0/8),2004-09-14,-1,247.0,1.5,67.78546081039612,24.856284347661145,81.66666666666667
Cloudy (8/8),2004-09-15,-1,248.0,3.3,67.78546081039612,24.856284347661145,137.66666666666666
Mostly cloudy (7/8),2004-09-16,-1,249.0,4.4,67.78546081039612,24.856284347661145,160.58666666666667
Mostly cloudy (7/8),2004-09-17,-1,250.0,3.4,67.78546081039612,24.856284347661145,79.96666666666667
Mostly cloudy (7/8),2004-09-18,-1,251.0,1.8,67.78546081039612,24.856284347661145,2.833333333333333
Cloudy (8/8),2004-09-19,-1,252.0,5.1,67.78546081039612,24.856284347661145,17.233333333333334
Cloudy (8/8),2004-09-20,-1,253.0,8.2,67.78546081039612,24.856284347661145,161.96666666666667
Mostly cloudy (7/8),2004-09-21,-1,254.0,9.3,67.78546081039612,24.856284347661145,13.0
Mostly cloudy (7/8),2004-09-22,-1,255.0,8.8,67.78546081039612,24.856284347661145,9.666666666666666
Mostly cloudy (7/8),2004-09-23,-1,256.0,8.9,67.78546081039612,24.856284347661145,24.86666666666667
Cloudy (8/8),2004-09-24,-1,257.0,7.2,67.78546081039612,24.856284347661145,44.13333333333333
Mostly cloudy (7/8),2004-09-25,-1,258.0,8.3,67.78546081039612,24.856284347661145,33.76666666666667
