Cloud cover [1/8],Date,Snow depth [cm],Unnamed: 0,Average temperature [°C],latitude,longitude,Average radiation
Cloudy (8/8),2014-06-13,-1.0,3816,6.4,67.01425685767254,27.149530204689302,267.5690909090909
Mostly cloudy (7/8),2014-06-14,-1.0,3817,8.6,67.01425685767254,27.149530204689302,258.7409090909091
Clear (1/8),2014-06-15,-1.0,3818,9.3,67.01425685767254,27.149530204689302,280.8433333333333
Mostly cloudy (7/8),2014-06-16,-1.0,3819,4.2,67.01425685767254,27.149530204689302,219.64925925925925
Mostly cloudy (7/8),2014-06-17,-1.0,3820,6.3,67.01425685767254,27.149530204689302,223.9752525252525
Mostly cloudy (7/8),2014-06-18,-1.0,3821,7.1,67.01425685767254,27.149530204689302,209.53
Mostly cloudy (7/8),2014-06-19,-1.0,3822,6.3,67.01425685767254,27.149530204689302,251.55969696969692
Clear (1/8),2014-06-20,-1.0,3823,3.6,67.01425685767254,27.149530204689302,231.47848484848487
Cloudy (8/8),2014-06-21,-1.0,3824,5.9,67.01425685767254,27.149530204689302,228.60696969696968
Partly cloudy (5/8),2014-06-22,-1.0,3825,9.1,67.01425685767254,27.149530204689302,223.37454545454543
Mostly cloudy (7/8),2014-06-23,-1.0,3826,10.6,67.01425685767254,27.149530204689302,260.40370370370374
Clear (0/8),2014-06-24,-1.0,3827,6.8,67.01425685767254,27.149530204689302,228.31259259259252
Clear (0/8),2014-06-25,-1.0,3828,5.9,67.01425685767254,27.149530204689302,224.87757575757576
Cloudy (8/8),2014-06-26,-1.0,3829,5.8,67.01425685767254,27.149530204689302,248.4630303030303
Cloudy (8/8),2014-06-27,-1.0,3830,6.9,67.01425685767254,27.149530204689302,203.13090909090909
Mostly cloudy (7/8),2014-06-28,-1.0,3831,9.3,67.01425685767254,27.149530204689302,280.1104713804714
Clear (1/8),2014-06-29,-1.0,3832,13.6,67.01425685767254,27.149530204689302,300.93407407407403
Partly cloudy (5/8),2014-06-30,-1.0,3833,14.1,67.01425685767254,27.149530204689302,227.57545454545456
Mostly cloudy (7/8),2014-07-01,-1.0,3834,15.7,67.01425685767254,27.149530204689302,219.1987608086713
Clear (0/8),2014-07-02,-1.0,3835,14.0,67.01425685767254,27.149530204689302,234.81030303030303
Mostly cloudy (7/8),2014-07-03,-1.0,3836,10.4,67.01425685767254,27.149530204689302,243.41272727272727
Cloudy (8/8),2014-07-04,-1.0,3837,11.7,67.01425685767254,27.149530204689302,255.4921212121212
Cloudy (8/8),2014-07-05,-1.0,3838,14.4,67.01425685767254,27.149530204689302,217.73101010101013
Partly cloudy (5/8),2014-07-06,-1.0,3839,18.6,67.01425685767254,27.149530204689302,182.67033670033663
Clear (0/8),2014-07-07,-1.0,3840,21.7,67.01425685767254,27.149530204689302,204.68370370370369
Clear (0/8),2014-07-08,-1.0,3841,23.3,67.01425685767254,27.149530204689302,197.63060606060608
Clear (0/8),2014-07-09,-1.0,3842,18.8,67.01425685767254,27.149530204689302,197.68757575757573
Clear (0/8),2014-07-10,-1.0,3843,18.1,67.01425685767254,27.149530204689302,228.01030303030305
Clear (0/8),2014-07-11,-1.0,3844,21.4,67.01425685767254,27.149530204689302,141.58939393939394
Clear (0/8),2014-07-12,-1.0,3845,21.2,67.01425685767254,27.149530204689302,210.77060606060604
Clear (0/8),2014-07-13,-1.0,3846,20.0,67.01425685767254,27.149530204689302,182.2409090909091
Clear (0/8),2014-07-14,-1.0,3847,22.4,67.01425685767254,27.149530204689302,275.1790909090909
Clear (0/8),2014-07-15,-1.0,3848,21.0,67.01425685767254,27.149530204689302,255.6321212121212
Mostly cloudy (7/8),2014-07-16,-1.0,3849,16.7,67.01425685767254,27.149530204689302,238.53666666666663
Mostly cloudy (7/8),2014-07-17,-1.0,3850,14.8,67.01425685767254,27.149530204689302,226.75030303030303
Mostly cloudy (7/8),2014-07-18,-1.0,3851,18.2,67.01425685767254,27.149530204689302,251.877037037037
Clear (0/8),2014-07-19,-1.0,3852,19.2,67.01425685767254,27.149530204689302,226.83548821548823
Clear (0/8),2014-07-20,-1.0,3853,20.7,67.01425685767254,27.149530204689302,199.46636363636364
Clear (0/8),2014-07-21,-1.0,3854,23.3,67.01425685767254,27.149530204689302,210.6669696969697
Clear (1/8),2014-07-22,-1.0,3855,22.8,67.01425685767254,27.149530204689302,188.42969696969692
Partly cloudy (5/8),2014-07-23,-1.0,3856,19.9,67.01425685767254,27.149530204689302,182.11242424242425
Partly cloudy (5/8),2014-07-24,-1.0,3857,22.2,67.01425685767254,27.149530204689302,253.203367003367
Mostly clear (3/8),2014-07-25,-1.0,3858,20.7,67.01425685767254,27.149530204689302,272.1488215488216
Clear (0/8),2014-07-26,-1.0,3859,18.6,67.01425685767254,27.149530204689302,263.72828282828283
Clear (0/8),2014-07-27,-1.0,3860,19.6,67.01425685767254,27.149530204689302,233.84242424242424
Clear (0/8),2014-07-28,-1.0,3861,18.2,67.01425685767254,27.149530204689302,186.52424242424243
Mostly cloudy (7/8),2014-07-29,-1.0,3862,11.5,67.01425685767254,27.149530204689302,156.95521885521885
Cloudy (8/8),2014-07-30,-1.0,3863,12.4,67.01425685767254,27.149530204689302,166.91616161616162
Clear (1/8),2014-07-31,-1.0,3864,16.2,67.01425685767254,27.149530204689302,176.24343434343436
Mostly cloudy (7/8),2014-08-01,-1.0,3865,18.3,67.01425685767254,27.149530204689302,274.13947368421054
Mostly cloudy (7/8),2014-08-02,-1.0,3866,17.9,67.01425685767254,27.149530204689302,236.9468013468013
Clear (0/8),2014-08-03,-1.0,3867,18.6,67.01425685767254,27.149530204689302,253.47181818181815
Clear (0/8),2014-08-04,-1.0,3868,22.3,67.01425685767254,27.149530204689302,218.9890909090909
Clear (1/8),2014-08-05,-1.0,3869,24.5,67.01425685767254,27.149530204689302,262.8221212121212
Clear (0/8),2014-08-06,-1.0,3870,23.1,67.01425685767254,27.149530204689302,234.0909090909091
Clear (0/8),2014-08-07,-1.0,3871,21.2,67.01425685767254,27.149530204689302,214.1448484848485
Clear (0/8),2014-08-08,-1.0,3872,19.4,67.01425685767254,27.149530204689302,223.60969696969696
Mostly cloudy (7/8),2014-08-09,-1.0,3873,13.6,67.01425685767254,27.149530204689302,130.64242424242423
Mostly cloudy (7/8),2014-08-10,-1.0,3874,10.7,67.01425685767254,27.149530204689302,203.21818181818185
Mostly cloudy (7/8),2014-08-11,-1.0,3875,11.9,67.01425685767254,27.149530204689302,133.95909090909092
Clear (1/8),2014-08-12,-1.0,3876,14.1,67.01425685767254,27.149530204689302,174.1700336700337
Mostly cloudy (7/8),2014-08-13,-1.0,3877,16.8,67.01425685767254,27.149530204689302,188.4777777777778
Clear (1/8),2014-08-14,-1.0,3878,16.1,67.01425685767254,27.149530204689302,145.38757575757575
Clear (0/8),2014-08-15,-1.0,3879,12.9,67.01425685767254,27.149530204689302,205.5060606060606
Mostly cloudy (7/8),2014-08-16,-1.0,3880,10.8,67.01425685767254,27.149530204689302,169.16757575757575
Mostly cloudy (7/8),2014-08-17,-1.0,3881,9.1,67.01425685767254,27.149530204689302,179.69030303030306
Clear (1/8),2014-08-18,-1.0,3882,11.0,67.01425685767254,27.149530204689302,88.57878787878788
Mostly cloudy (7/8),2014-08-19,-1.0,3883,12.7,67.01425685767254,27.149530204689302,100.79575757575758
