NewIndex,Direct solar radiation mean [W/m2],Date
3062,287.3,2022-07-02
3063,467.0,2022-07-03
3064,504.4,2022-07-04
3065,420.6,2022-07-05
3066,322.4,2022-07-06
3067,335.8,2022-07-07
3068,341.8,2022-07-08
3069,25.3,2022-07-09
3070,390.2,2022-07-10
3071,284.0,2022-07-11
3072,74.5,2022-07-12
3073,30.2,2022-07-13
3074,222.5,2022-07-14
3075,166.5,2022-07-15
3076,86.1,2022-07-16
3077,33.2,2022-07-17
3078,161.4,2022-07-18
3079,324.5,2022-07-19
3080,469.9,2022-07-20
3081,408.1,2022-07-21
3082,352.2,2022-07-22
3083,229.3,2022-07-23
3084,6.2,2022-07-24
3085,409.9,2022-07-25
3086,124.3,2022-07-26
3087,190.5,2022-07-27
3088,110.5,2022-07-28
3089,150.9,2022-07-29
3090,266.8,2022-07-30
3091,249.2,2022-07-31
3092,395.0,2022-08-01
3093,247.7,2023-06-01
3094,164.9,2023-06-02
3095,94.9,2023-06-03
3096,92.8,2023-06-04
3097,336.4,2023-06-05
3098,176.3,2023-06-06
3099,430.3,2023-06-07
3100,259.6,2023-06-08
3101,398.0,2023-06-09
3102,516.6,2023-06-10
3103,515.8,2023-06-11
3104,516.8,2023-06-12
3105,513.7,2023-06-13
3106,397.3,2023-06-14
3107,393.0,2023-06-15
3108,332.0,2023-06-16
3109,337.0,2023-06-17
3110,435.2,2023-06-18
3111,531.1,2023-06-19
3112,428.6,2023-06-20
3113,404.4,2023-06-21
3114,35.8,2023-06-22
3115,406.4,2023-06-23
3116,257.2,2023-06-24
3117,130.0,2023-06-25
3118,472.7,2023-06-26
3119,458.7,2023-06-27
3120,338.9,2023-06-28
3121,339.7,2023-06-29
3122,345.8,2023-06-30
3123,30.4,2023-07-01
3124,78.8,2023-07-02
3125,152.1,2023-07-03
3126,218.9,2023-07-04
3127,299.0,2023-07-05
3128,70.0,2023-07-06
3129,357.2,2023-07-07
3130,69.1,2023-07-08
3131,94.4,2023-07-09
3132,201.1,2023-07-10
3133,444.2,2023-07-11
3134,518.4,2023-07-12
3135,334.5,2023-07-13
3136,336.2,2023-07-14
3137,402.7,2023-07-15
3138,286.6,2023-07-16
3139,329.3,2023-07-17
3140,306.0,2023-07-18
3141,211.1,2023-07-19
3142,355.3,2023-07-20
3143,302.5,2023-07-21
3144,355.4,2023-07-22
3145,420.0,2023-07-23
3146,407.6,2023-07-24
3147,205.7,2023-07-25
3148,52.8,2023-07-26
3149,107.2,2023-07-27
3150,96.1,2023-07-28
3151,134.5,2023-07-29
3152,344.0,2023-07-30
3153,106.2,2023-07-31
3154,2.1,2023-08-01
3155,17.2,2023-08-02
3156,10.6,2023-08-03
3157,43.3,2023-08-04
3158,313.3,2023-08-05
3159,90.8,2023-08-06
3160,354.7,2023-08-07
3161,83.9,2023-08-08
3162,378.3,2023-08-09
3163,212.2,2023-08-10
3164,268.0,2023-08-11
3165,312.2,2023-08-12
3166,284.9,2023-08-13
3167,355.5,2023-08-14
3168,397.0,2023-08-15
3169,122.1,2023-08-16
3170,175.3,2023-08-17
3171,157.0,2023-08-18
3172,0.4,2023-08-19
3173,171.3,2023-08-20
3174,17.9,2023-08-21
3175,84.2,2023-08-22
3176,23.6,2023-08-23
3177,107.2,2023-08-24
3178,169.2,2023-08-25
3179,184.1,2023-08-26
3180,0.1,2023-08-27
3181,1.7,2023-08-28
3182,325.2,2023-08-29
3183,0.6,2023-08-30
3184,0.2,2023-08-31
3185,157.4,2023-09-01
3186,-,2014-07-01
3187,-,2014-07-02
3188,-,2014-07-03
3189,-,2014-07-04
3190,-,2014-07-05
3191,-,2014-07-06
3192,-,2014-07-07
3193,-,2014-07-08
3194,-,2014-07-09
3195,-,2014-07-10
3196,-,2014-07-11
3197,-,2014-07-12
3198,-,2014-07-13
3199,-,2014-07-14
3200,-,2014-07-15
3201,-,2014-07-16
3202,-,2014-07-17
3203,-,2014-07-18
3204,-,2014-07-19
3205,-,2014-07-20
3206,-,2014-07-21
3207,-,2014-07-22
3208,-,2014-07-23
3209,368.6,2014-07-24
3210,430.1,2014-07-25
3211,435.1,2014-07-26
3212,328.2,2014-07-27
3213,263.8,2014-07-28
3214,183.7,2014-07-29
3215,164,2014-07-30
3216,130.6,2014-07-31
3217,417.5,2014-08-01
3218,291.4,2014-08-02
3219,348.4,2014-08-03
3220,366.3,2014-08-04
3221,421.9,2014-08-05
3222,355.8,2014-08-06
3223,240.5,2014-08-07
3224,349.6,2014-08-08
3225,73.1,2014-08-09
3226,283,2014-08-10
3227,77.4,2014-08-11
3228,269.8,2014-08-12
3229,237.7,2014-08-13
3230,23.3,2014-08-14
3231,226.2,2014-08-15
3232,169.5,2014-08-16
3233,296.8,2014-08-17
3234,18.6,2014-08-18
3235,64.7,2014-08-19
3236,105.7,2014-08-20
3237,176.6,2014-08-21
3238,225.6,2014-08-22
3239,55.5,2014-08-23
3240,325.2,2014-08-24
3241,1.3,2014-08-25
3242,69.8,2014-08-26
3243,82.1,2014-08-27
3244,77.9,2014-08-28
3245,115.1,2014-08-29
3246,98.8,2014-08-30
3247,247.3,2014-08-31
3248,6.7,2014-09-01
3249,316.8,2015-08-01
3250,241.4,2015-08-02
3251,333.1,2015-08-03
3252,417.2,2015-08-04
3253,383.9,2015-08-05
3254,150.1,2015-08-06
3255,371.3,2015-08-07
3256,111.2,2015-08-08
3257,346.1,2015-08-09
3258,436.2,2015-08-10
3259,366.6,2015-08-11
3260,133.8,2015-08-12
3261,384.6,2015-08-13
3262,391.0,2015-08-14
3263,446.6,2015-08-15
3264,476.5,2015-08-16
3265,468.3,2015-08-17
3266,447.9,2015-08-18
3267,452.9,2015-08-19
3268,451.5,2015-08-20
3269,429.1,2015-08-21
3270,307.4,2015-08-22
3271,-0.7,2015-08-23
3272,292.9,2015-08-24
3273,180.2,2015-08-25
3274,61.9,2015-08-26
3275,137.2,2015-08-27
3276,42.8,2015-08-28
3277,337.3,2015-08-29
3278,151.6,2015-08-30
3279,337.2,2015-08-31
3280,12.8,2015-09-01
3281,2.0,2015-09-02
3282,1.1,2015-09-03
3283,215.8,2015-09-04
3284,75.9,2015-09-05
3285,34.8,2015-09-06
3286,0.5,2015-09-07
3287,118.4,2015-09-08
3288,228.0,2015-09-09
3289,283.2,2015-09-10
3290,246.3,2015-09-11
3291,318.1,2015-09-12
3292,215.8,2015-09-13
3293,29.3,2015-09-14
3294,97.8,2015-09-15
3295,0.4,2015-09-16
3296,0.6,2015-09-17
3297,18.1,2015-09-18
3298,27.7,2015-09-19
3299,211.8,2015-09-20
3300,2.6,2015-09-21
3301,194.8,2015-09-22
3302,14.2,2015-09-23
3303,84.6,2015-09-24
3304,80.8,2015-09-25
3305,203.2,2015-09-26
3306,155.8,2015-09-27
3307,25.5,2015-09-28
3308,326.0,2015-09-29
3309,134.1,2015-09-30
3310,27.0,2015-10-01
3311,50.3,2016-08-01
3312,338.0,2016-08-02
3313,389.2,2016-08-03
3314,54.8,2016-08-04
3315,49.3,2016-08-05
3316,88.4,2016-08-06
3317,61.4,2016-08-07
3318,157.6,2016-08-08
3319,183.7,2016-08-09
3320,144.5,2016-08-10
3321,265.0,2016-08-11
3322,368.3,2016-08-12
3323,42.8,2016-08-13
3324,156.6,2016-08-14
3325,205.8,2016-08-15
3326,0.4,2016-08-16
3327,118.7,2016-08-17
3328,12.8,2016-08-18
3329,199.7,2016-08-19
3330,379.3,2016-08-20
3331,137.6,2016-08-21
3332,11.7,2016-08-22
3333,195.2,2016-08-23
3334,78.4,2016-08-24
3335,31.1,2016-08-25
3336,8.3,2016-08-26
3337,342.1,2016-08-27
3338,182.9,2016-08-28
3339,0.5,2016-08-29
3340,98.0,2016-08-30
3341,320.6,2016-08-31
3342,105.2,2016-09-01
3343,253.5,2016-09-02
3344,45.5,2016-09-03
3345,254.6,2016-09-04
3346,165.7,2016-09-05
3347,233.5,2016-09-06
3348,208.8,2016-09-07
3349,399.7,2016-09-08
3350,323.3,2016-09-09
3351,86.7,2016-09-10
3352,161.9,2016-09-11
3353,241.1,2016-09-12
3354,366.9,2016-09-13
3355,383.0,2016-09-14
3356,8.5,2016-09-15
3357,173.1,2016-09-16
3358,2.8,2016-09-17
3359,203.2,2016-09-18
3360,27.6,2016-09-19
3361,288.0,2016-09-20
3362,299.6,2016-09-21
3363,90.1,2016-09-22
3364,24.1,2016-09-23
3365,6.4,2016-09-24
3366,15.1,2016-09-25
3367,53.0,2016-09-26
3368,109.2,2016-09-27
3369,1.5,2016-09-28
3370,8.8,2016-09-29
3371,105.8,2016-09-30
3372,236.7,2016-10-01
3373,282.6,2017-08-01
3374,102.9,2017-08-02
3375,400.4,2017-08-03
3376,103.3,2017-08-04
3377,319.1,2017-08-05
3378,57.1,2017-08-06
3379,91.1,2017-08-07
3380,378.1,2017-08-08
3381,248.8,2017-08-09
3382,257.6,2017-08-10
3383,434.6,2017-08-11
3384,141.5,2017-08-12
3385,135.6,2017-08-13
3386,463.1,2017-08-14
3387,332.5,2017-08-15
3388,10.4,2017-08-16
3389,63.7,2017-08-17
3390,40.3,2017-08-18
3391,17.2,2017-08-19
3392,170.8,2017-08-20
3393,40.5,2017-08-21
3394,49.8,2017-08-22
3395,25.3,2017-08-23
3396,170.8,2017-08-24
3397,4.0,2017-08-25
3398,101.1,2017-08-26
3399,76.8,2017-08-27
3400,95.5,2017-08-28
3401,120.3,2017-08-29
3402,25.2,2017-08-30
3403,0.7,2017-08-31
3404,75.0,2017-09-01
3405,6.2,2017-09-02
3406,92.3,2017-09-03
3407,197.0,2017-09-04
3408,154.6,2017-09-05
3409,104.5,2017-09-06
3410,0.3,2017-09-07
3411,5.5,2017-09-08
3412,0.4,2017-09-09
3413,0.9,2017-09-10
3414,156.3,2017-09-11
3415,46.9,2017-09-12
3416,149.6,2017-09-13
3417,18.3,2017-09-14
3418,88.2,2017-09-15
3419,100.2,2017-09-16
3420,291.4,2017-09-17
3421,49.5,2017-09-18
3422,10.5,2017-09-19
3423,19.5,2017-09-20
3424,6.9,2017-09-21
3425,2.1,2017-09-22
3426,156.4,2017-09-23
3427,271.3,2017-09-24
3428,191.7,2017-09-25
3429,0.9,2017-09-26
3430,65.2,2017-09-27
3431,70.1,2017-09-28
3432,235.2,2017-09-29
3433,0.2,2017-09-30
3434,0.4,2017-10-01
3435,359.8,2018-08-01
3436,329.3,2018-08-02
3437,266.8,2018-08-03
3438,186.8,2018-08-04
3439,209.6,2018-08-05
3440,312.7,2018-08-06
3441,246.3,2018-08-07
3442,443.6,2018-08-08
3443,223.2,2018-08-09
3444,192.9,2018-08-10
3445,300.7,2018-08-11
3446,79.4,2018-08-12
3447,198.8,2018-08-13
3448,298.3,2018-08-14
3449,35.4,2018-08-15
3450,321.0,2018-08-16
3451,356.7,2018-08-17
3452,155.6,2018-08-18
3453,170.1,2018-08-19
3454,47.2,2018-08-20
3455,372.1,2018-08-21
3456,358.9,2018-08-22
3457,66.2,2018-08-23
3458,210.4,2018-08-24
3459,32.4,2018-08-25
3460,17.1,2018-08-26
3461,182.5,2018-08-27
3462,3.8,2018-08-28
3463,273.6,2018-08-29
3464,2.3,2018-08-30
3465,39.5,2018-08-31
3466,4.2,2018-09-01
3467,103.2,2018-09-02
3468,297.6,2018-09-03
3469,0.7,2018-09-04
3470,19.0,2018-09-05
3471,136.6,2018-09-06
3472,74.7,2018-09-07
3473,94.5,2018-09-08
3474,16.8,2018-09-09
3475,13.1,2018-09-10
3476,2.9,2018-09-11
3477,127.1,2018-09-12
3478,280.9,2018-09-13
3479,80.4,2018-09-14
3480,9.9,2018-09-15
3481,323.1,2018-09-16
3482,3.8,2018-09-17
3483,54.1,2018-09-18
3484,265.4,2018-09-19
3485,92.5,2018-09-20
3486,54.0,2018-09-21
3487,65.9,2018-09-22
3488,258.2,2018-09-23
3489,192.3,2018-09-24
3490,318.0,2018-09-25
3491,-0.1,2018-09-26
3492,232.4,2018-09-27
3493,148.3,2018-09-28
3494,208.2,2018-09-29
3495,13.6,2018-09-30
3496,162.0,2018-10-01
3497,331.2,2019-08-01
3498,255.8,2019-08-02
3499,194.9,2019-08-03
3500,166.9,2019-08-04
3501,253.9,2019-08-05
3502,139.3,2019-08-06
3503,91.9,2019-08-07
3504,131.8,2019-08-08
3505,88.6,2019-08-09
3506,318.2,2019-08-10
3507,18.0,2019-08-11
3508,48.7,2019-08-12
3509,171.3,2019-08-13
3510,217.6,2019-08-14
3511,203.2,2019-08-15
3512,143.7,2019-08-16
3513,159.7,2019-08-17
3514,135.6,2019-08-18
3515,54.0,2019-08-19
3516,249.1,2019-08-20
3517,59.8,2019-08-21
3518,261.8,2019-08-22
3519,31.4,2019-08-23
3520,343.8,2019-08-24
3521,309.6,2019-08-25
3522,59.2,2019-08-26
3523,271.3,2019-08-27
3524,347.9,2019-08-28
3525,341.4,2019-08-29
3526,36.7,2019-08-30
3527,223.6,2019-08-31
3528,360.9,2019-09-01
3529,198.3,2019-09-02
3530,155.4,2019-09-03
3531,154.3,2019-09-04
3532,28.8,2019-09-05
3533,177.9,2019-09-06
3534,44.1,2019-09-07
3535,3.9,2019-09-08
3536,36.7,2019-09-09
3537,215.0,2019-09-10
3538,56.4,2019-09-11
3539,54.5,2019-09-12
3540,32.9,2019-09-13
3541,196.1,2019-09-14
3542,34.9,2019-09-15
3543,95.0,2019-09-16
3544,23.8,2019-09-17
3545,194.4,2019-09-18
3546,185.0,2019-09-19
3547,177.8,2019-09-20
3548,2.0,2019-09-21
3549,258.9,2019-09-22
3550,194.4,2019-09-23
3551,82.2,2019-09-24
3552,0.5,2019-09-25
3553,191.7,2019-09-26
3554,100.7,2019-09-27
3555,220.7,2019-09-28
3556,37.5,2019-09-29
3557,1.9,2019-09-30
3558,126.1,2019-10-01
3559,349.4,2020-08-01
3560,228.6,2020-08-02
3561,176.5,2020-08-03
3562,2.5,2020-08-04
3563,281.7,2020-08-05
3564,17.0,2020-08-06
3565,255.5,2020-08-07
3566,436.7,2020-08-08
3567,323.6,2020-08-09
3568,405.8,2020-08-10
3569,249.7,2020-08-11
3570,52.4,2020-08-12
3571,161.1,2020-08-13
3572,177.5,2020-08-14
3573,267.7,2020-08-15
3574,426.1,2020-08-16
3575,440.5,2020-08-17
3576,425.8,2020-08-18
3577,363.7,2020-08-19
3578,383.7,2020-08-20
3579,377.2,2020-08-21
3580,0.2,2020-08-22
3581,256.0,2020-08-23
3582,149.8,2020-08-24
3583,124.4,2020-08-25
3584,209.9,2020-08-26
3585,279.5,2020-08-27
3586,264.1,2020-08-28
3587,200.3,2020-08-29
3588,0.3,2020-08-30
3589,0.8,2020-08-31
3590,364.2,2020-09-01
3591,127.4,2020-09-02
3592,8.1,2020-09-03
3593,32.3,2020-09-04
3594,38.3,2020-09-05
3595,95.6,2020-09-06
3596,282.2,2020-09-07
3597,11.0,2020-09-08
3598,98.7,2020-09-09
3599,197.0,2020-09-10
3600,146.1,2020-09-11
3601,0.3,2020-09-12
3602,340.4,2020-09-13
3603,267.1,2020-09-14
3604,126.5,2020-09-15
3605,3.1,2020-09-16
3606,5.0,2020-09-17
3607,178.3,2020-09-18
3608,247.4,2020-09-19
3609,146.4,2020-09-20
3610,77.7,2020-09-21
3611,41.4,2020-09-22
3612,160.3,2020-09-23
3613,181.9,2020-09-24
3614,25.2,2020-09-25
3615,121.6,2020-09-26
3616,219.2,2020-09-27
3617,173.4,2020-09-28
3618,0.1,2020-09-29
3619,91.2,2020-09-30
3620,91.5,2020-10-01
3621,275.0,2021-08-01
3622,139.5,2021-08-02
3623,81.4,2021-08-03
3624,247.4,2021-08-04
3625,425.5,2021-08-05
3626,446.2,2021-08-06
3627,46.2,2021-08-07
3628,76.1,2021-08-08
3629,64.4,2021-08-09
3630,177.6,2021-08-10
3631,145.8,2021-08-11
3632,78.9,2021-08-12
3633,327.7,2021-08-13
3634,166.1,2021-08-14
3635,131.4,2021-08-15
3636,207.4,2021-08-16
3637,18.1,2021-08-17
3638,34.9,2021-08-18
3639,71.2,2021-08-19
3640,259.2,2021-08-20
3641,137.3,2021-08-21
3642,106.3,2021-08-22
3643,91.4,2021-08-23
3644,112.3,2021-08-24
3645,-0.1,2021-08-25
3646,0.5,2021-08-26
3647,0.2,2021-08-27
3648,83.9,2021-08-28
3649,118.1,2021-08-29
3650,324.2,2021-08-30
3651,337.7,2021-08-31
3652,256.0,2021-09-01
3653,199.9,2021-09-02
3654,201.3,2021-09-03
3655,258.6,2021-09-04
3656,107.4,2021-09-05
3657,87.8,2021-09-06
3658,34.7,2021-09-07
3659,27.3,2021-09-08
3660,141.1,2021-09-09
3661,319.1,2021-09-10
3662,1.4,2021-09-11
3663,0.2,2021-09-12
3664,213.8,2021-09-13
3665,209.7,2021-09-14
3666,114.9,2021-09-15
3667,78.9,2021-09-16
3668,68.1,2021-09-17
3669,35.4,2021-09-18
3670,43.1,2021-09-19
3671,87.1,2021-09-20
3672,28.8,2021-09-21
3673,185.4,2021-09-22
3674,13.9,2021-09-23
3675,0.0,2021-09-24
3676,24.2,2021-09-25
3677,327.7,2021-09-26
3678,303.2,2021-09-27
3679,14.5,2021-09-28
3680,0.1,2021-09-29
3681,7.6,2021-09-30
3682,0.3,2021-10-01
3683,395.0,2022-08-01
3684,356.5,2022-08-02
3685,217.3,2022-08-03
3686,305.2,2022-08-04
3687,313.2,2022-08-05
3688,121.6,2022-08-06
3689,421.5,2022-08-07
3690,72.3,2022-08-08
3691,383.9,2022-08-09
3692,382.9,2022-08-10
3693,203.8,2022-08-11
3694,328.4,2022-08-12
3695,397.2,2022-08-13
3696,313.1,2022-08-14
3697,250.9,2022-08-15
3698,342.4,2022-08-16
3699,163.8,2022-08-17
3700,93.5,2022-08-18
3701,124.9,2022-08-19
3702,267.5,2022-08-20
3703,178.1,2022-08-21
3704,120.4,2022-08-22
3705,181.1,2022-08-23
3706,63.2,2022-08-24
3707,5.9,2022-08-25
3708,0.4,2022-08-26
3709,291.1,2022-08-27
3710,202.3,2022-08-28
3711,11.0,2022-08-29
3712,216.3,2022-08-30
3713,60.1,2022-08-31
3714,235.9,2022-09-01
3715,252.1,2022-09-02
3716,110.1,2022-09-03
3717,123.7,2022-09-04
3718,10.6,2022-09-05
3719,144.6,2022-09-06
3720,150.0,2022-09-07
3721,373.2,2022-09-08
3722,377.1,2022-09-09
3723,390.9,2022-09-10
3724,343.4,2022-09-11
3725,332.6,2022-09-12
3726,5.0,2022-09-13
3727,-0.1,2022-09-14
3728,37.6,2022-09-15
3729,27.5,2022-09-16
3730,58.6,2022-09-17
3731,82.0,2022-09-18
3732,114.6,2022-09-19
3733,10.9,2022-09-20
3734,116.9,2022-09-21
3735,172.1,2022-09-22
3736,69.4,2022-09-23
3737,49.0,2022-09-24
3738,120.6,2022-09-25
3739,38.0,2022-09-26
3740,211.0,2022-09-27
3741,38.6,2022-09-28
3742,0.0,2022-09-29
3743,75.8,2022-09-30
3744,120.0,2022-10-01
3745,6.7,2014-09-01
3746,59.6,2014-09-02
3747,170.9,2014-09-03
3748,272.5,2014-09-04
3749,388.2,2014-09-05
3750,269.2,2014-09-06
3751,344.1,2014-09-07
3752,310.6,2014-09-08
3753,35.6,2014-09-09
3754,33.0,2014-09-10
3755,181.0,2014-09-11
3756,95.5,2014-09-12
3757,316.8,2014-09-13
3758,228.1,2014-09-14
3759,293.4,2014-09-15
3760,298.3,2014-09-16
3761,317.3,2014-09-17
3762,308.7,2014-09-18
3763,178.4,2014-09-19
3764,207.9,2014-09-20
3765,55.9,2014-09-21
3766,0.5,2014-09-22
3767,17.8,2014-09-23
3768,200.9,2014-09-24
3769,3.4,2014-09-25
3770,0.9,2014-09-26
3771,261.6,2014-09-27
3772,236.4,2014-09-28
3773,175.5,2014-09-29
3774,221.0,2014-09-30
3775,245.2,2014-10-01
3776,108.5,2014-10-02
3777,41.1,2014-10-03
3778,1.3,2014-10-04
3779,0.3,2014-10-05
3780,0.1,2014-10-06
3781,34.4,2014-10-07
3782,0.4,2014-10-08
3783,1.5,2014-10-09
3784,2.2,2014-10-10
3785,26.4,2014-10-11
3786,0.9,2014-10-12
3787,1.2,2014-10-13
3788,1.9,2014-10-14
3789,0.5,2014-10-15
3790,25.8,2014-10-16
3791,273.4,2014-10-17
3792,261.0,2014-10-18
3793,1.7,2014-10-19
3794,2.3,2014-10-20
3795,0.2,2014-10-21
3796,149.3,2014-10-22
3797,3.1,2014-10-23
3798,17.2,2014-10-24
3799,2.2,2014-10-25
3800,0.8,2014-10-26
3801,1.0,2014-10-27
3802,1.2,2014-10-28
3803,117.7,2014-10-29
3804,189.8,2014-10-30
3805,20.6,2014-10-31
3806,180.2,2014-11-01
3807,157.4,2023-09-01
3808,29.5,2023-09-02
3809,172.7,2023-09-03
3810,101.0,2023-09-04
3811,18.9,2023-09-05
3812,349.3,2023-09-06
3813,297.8,2023-09-07
3814,75.9,2023-09-08
3815,198.5,2023-09-09
3816,69.2,2023-09-10
3817,49.9,2023-09-11
3818,24.4,2023-09-12
3819,0.2,2023-09-13
3820,256.6,2023-09-14
3821,320.3,2023-09-15
3822,110.0,2023-09-16
3823,157.9,2023-09-17
3824,288.7,2023-09-18
3825,2.8,2023-09-19
3826,27.4,2023-09-20
3827,51.4,2023-09-21
3828,259.4,2023-09-22
3829,-0.1,2023-09-23
3830,206.7,2023-09-24
3831,102.4,2023-09-25
3832,48.6,2023-09-26
3833,13.0,2023-09-27
3834,193.0,2023-09-28
3835,8.7,2023-09-29
3836,38.3,2023-09-30
3837,30.7,2023-10-01
3838,120.2,2023-10-02
3839,5.5,2023-10-03
3840,116.2,2023-10-04
3841,36.1,2023-10-05
3842,176.8,2023-10-06
3843,0.9,2023-10-07
3844,40.4,2023-10-08
3845,131.3,2023-10-09
3846,26.6,2023-10-10
3847,-0.1,2023-10-11
3848,86.4,2023-10-12
3849,168.8,2023-10-13
3850,20.6,2023-10-14
3851,114.9,2023-10-15
3852,171.5,2023-10-16
3853,213.7,2023-10-17
3854,0.5,2023-10-18
3855,8.2,2023-10-19
3856,219.3,2023-10-20
3857,38.0,2023-10-21
3858,0.0,2023-10-22
3859,0.5,2023-10-23
3860,29.7,2023-10-24
3861,0.1,2023-10-25
3862,2.2,2023-10-26
3863,0.1,2023-10-27
3864,0.5,2023-10-28
3865,168.0,2023-10-29
3866,0.6,2023-10-30
3867,0.0,2023-10-31
3868,0.4,2023-11-01
3869,56.2,2023-11-02
3870,0.6,2023-11-03
3871,-0.1,2023-11-04
3872,9.4,2023-11-05
3873,0.1,2023-11-06
3874,0.2,2023-11-07
3875,0.4,2023-11-08
3876,3.0,2023-11-09
3877,0.0,2023-11-10
3878,0.0,2023-11-11
3879,-0.2,2023-11-12
3880,0.2,2023-11-13
3881,0.5,2023-11-14
3882,0.4,2023-11-15
3883,110.9,2023-11-16
3884,123.5,2023-11-17
3885,0.9,2023-11-18
3886,0.6,2023-11-19
3887,1.0,2023-11-20
3888,0.5,2023-11-21
3889,5.7,2023-11-22
3890,12.5,2023-11-23
3891,0.1,2023-11-24
3892,30.3,2023-11-25
3893,0.6,2023-11-26
3894,68.9,2023-11-27
3895,0.6,2023-11-28
3896,0.2,2023-11-29
3897,0.2,2023-11-30
3898,0.3,2023-12-01
3899,1.4,2023-12-02
3900,37.2,2023-12-03
3901,1.2,2023-12-04
3902,16.6,2023-12-05
3903,49.5,2023-12-06
3904,1.7,2023-12-07
3905,0.1,2023-12-08
3906,0.7,2023-12-09
3907,0.3,2023-12-10
3908,0.1,2023-12-11
3909,0.4,2023-12-12
3910,0.6,2023-12-13
3911,1.4,2023-12-14
3912,2.2,2023-12-15
3913,0.9,2023-12-16
3914,11.0,2023-12-17
3915,0.7,2023-12-18
3916,52.9,2023-12-19
3917,70.1,2023-12-20
3918,0.4,2023-12-21
3919,-0.1,2023-12-22
3920,0.4,2023-12-23
3921,3.2,2023-12-24
3922,0.5,2023-12-25
3923,1.8,2023-12-26
3924,1.8,2023-12-27
3925,0.6,2023-12-28
3926,-0.1,2023-12-29
3927,0.1,2023-12-30
3928,0.6,2023-12-31
3929,0.3,2024-01-01
