NewIndex,Direct solar radiation mean [W/m2],Date
2073,237.9,2005-06-14
2074,105.7,2005-06-15
2075,272.7,2005-06-16
2076,137.3,2005-06-17
2077,399.3,2005-06-18
2078,632.6,2005-06-19
2079,353.2,2005-06-20
2080,249.6,2005-06-21
2081,7.4,2005-06-22
2082,308.4,2005-06-23
2083,106.2,2005-06-24
2084,23,2005-06-25
2085,183.6,2005-06-26
2086,193.3,2005-06-27
2087,23.8,2005-06-28
2088,196.6,2005-06-29
2089,527.3,2005-06-30
2090,446.6,2005-07-01
2091,486.7,2006-05-01
2092,416.2,2006-05-02
2093,152.6,2006-05-03
2094,188.5,2006-05-04
2095,418.7,2006-05-05
2096,423.7,2006-05-06
2097,482.4,2006-05-07
2098,479.9,2006-05-08
2099,143.9,2006-05-09
2100,55.7,2006-05-10
2101,20.4,2006-05-11
2102,0.9,2006-05-12
2103,72.1,2006-05-13
2104,27.6,2006-05-14
2105,203.3,2006-05-15
2106,233,2006-05-16
2107,148.7,2006-05-17
2108,302.7,2006-05-18
2109,128.9,2006-05-19
2110,89.6,2006-05-20
2111,404.5,2006-05-21
2112,243.4,2006-05-22
2113,276.8,2006-05-23
2114,0.6,2006-05-24
2115,0.7,2006-05-25
2116,1.4,2006-05-26
2117,1.8,2006-05-27
2118,16.9,2006-05-28
2119,74.1,2006-05-29
2120,0.7,2006-05-30
2121,0.9,2006-05-31
2122,1.1,2006-06-01
2123,43.8,2006-06-02
2124,161,2006-06-03
2125,34.3,2006-06-04
2126,74.1,2006-06-05
2127,12.4,2006-06-06
2128,576.9,2006-06-07
2129,120.4,2006-06-08
2130,174.4,2006-06-09
2131,217.2,2006-06-10
2132,363.6,2006-06-11
2133,397.4,2006-06-12
2134,399.8,2006-06-13
2135,41.8,2006-06-14
2136,-,2006-06-15
2137,-,2006-06-16
2138,42.4,2006-06-17
2139,93.6,2006-06-18
2140,76.6,2006-06-19
2141,139.6,2006-06-20
2142,106.8,2006-06-21
2143,275.7,2006-06-22
2144,321,2006-06-23
2145,333.3,2006-06-24
2146,296.5,2006-06-25
2147,86.7,2006-06-26
2148,341.3,2006-06-27
2149,483.7,2006-06-28
2150,279.2,2006-06-29
2151,359.3,2006-06-30
2152,280.7,2006-07-01
2153,1,2010-05-01
2154,1.3,2010-05-02
2155,114.4,2010-05-03
2156,411.1,2010-05-04
2157,122.3,2010-05-05
2158,14.4,2010-05-06
2159,330.1,2010-05-07
2160,465,2010-05-08
2161,8.4,2010-05-09
2162,122.8,2010-05-10
2163,63.4,2010-05-11
2164,1.9,2010-05-12
2165,328.8,2010-05-13
2166,172.2,2010-05-14
2167,393.3,2010-05-15
2168,331.7,2010-05-16
2169,442.2,2010-05-17
2170,476.4,2010-05-18
2171,397.1,2010-05-19
2172,297.6,2010-05-20
2173,107.9,2010-05-21
2174,87.7,2010-05-22
2175,2.6,2010-05-23
2176,1.7,2010-05-24
2177,0.7,2010-05-25
2178,293.5,2010-05-26
2179,552.6,2010-05-27
2180,428.9,2010-05-28
2181,-,2010-05-29
2182,-,2010-05-30
2183,93.3,2010-05-31
2184,357,2010-06-01
2185,450.6,2010-06-02
2186,34.4,2010-06-03
2187,2.2,2010-06-04
2188,103.8,2010-06-05
2189,4.8,2010-06-06
2190,102.8,2010-06-07
2191,159,2010-06-08
2192,135.9,2010-06-09
2193,155.4,2010-06-10
2194,117.4,2010-06-11
2195,490.6,2010-06-12
2196,617.7,2010-06-13
2197,158,2010-06-14
2198,133.2,2010-06-15
2199,226.1,2010-06-16
2200,163.8,2010-06-17
2201,103.8,2010-06-18
2202,39.6,2010-06-19
2203,44.9,2010-06-20
2204,51.5,2010-06-21
2205,388,2010-06-22
2206,100,2010-06-23
2207,117,2010-06-24
2208,466.5,2010-06-25
2209,27.3,2010-06-26
2210,75.5,2010-06-27
2211,55,2010-06-28
2212,398.5,2010-06-29
2213,35.7,2010-06-30
2214,64.7,2010-07-01
2215,137.5,2011-05-01
2216,35.3,2011-05-02
2217,1.9,2011-05-03
2218,34.9,2011-05-04
2219,283.7,2011-05-05
2220,37.3,2011-05-06
2221,67.7,2011-05-07
2222,443.2,2011-05-08
2223,111.6,2011-05-09
2224,421.6,2011-05-10
2225,72.8,2011-05-11
2226,485.8,2011-05-12
2227,554.9,2011-05-13
2228,560.5,2011-05-14
2229,453.3,2011-05-15
2230,27.5,2011-05-16
2231,1.3,2011-05-17
2232,1.1,2011-05-18
2233,25.5,2011-05-19
2234,81.0,2011-05-20
2235,187.2,2011-05-21
2236,291.3,2011-05-22
2237,339.5,2011-05-23
2238,145.6,2011-05-24
2239,65.5,2011-05-25
2240,136.1,2011-05-26
2241,260.9,2011-05-27
2242,0.5,2011-05-28
2243,18.3,2011-05-29
2244,126.7,2011-05-30
2245,334.1,2011-05-31
2246,92.5,2011-06-01
2247,66.0,2011-06-02
2248,59.8,2011-06-03
2249,226.7,2011-06-04
2250,352.4,2011-06-05
2251,466.7,2011-06-06
2252,357.8,2011-06-07
2253,387.9,2011-06-08
2254,314.5,2011-06-09
2255,407.5,2011-06-10
2256,71.9,2011-06-11
2257,254.9,2011-06-12
2258,220.1,2011-06-13
2259,561.2,2011-06-14
2260,307.4,2011-06-15
2261,130.1,2011-06-16
2262,5.4,2011-06-17
2263,168.7,2011-06-18
2264,38.6,2011-06-19
2265,6.9,2011-06-20
2266,0.3,2011-06-21
2267,21.9,2011-06-22
2268,369.3,2011-06-23
2269,18.0,2011-06-24
2270,148.4,2011-06-25
2271,233.8,2011-06-26
2272,337.8,2011-06-27
2273,346.4,2011-06-28
2274,338.7,2011-06-29
2275,559.0,2011-06-30
2276,152.8,2011-07-01
2277,262.3,2012-05-01
2278,101.5,2012-05-02
2279,47.0,2012-05-03
2280,185.4,2012-05-04
2281,109.0,2012-05-05
2282,0.8,2012-05-06
2283,462.0,2012-05-07
2284,476.2,2012-05-08
2285,281.1,2012-05-09
2286,64.6,2012-05-10
2287,201.5,2012-05-11
2288,83.8,2012-05-12
2289,396.8,2012-05-13
2290,85.3,2012-05-14
2291,300.2,2012-05-15
2292,350.3,2012-05-16
2293,1.5,2012-05-17
2294,24.0,2012-05-18
2295,357.6,2012-05-19
2296,279.3,2012-05-20
2297,286.4,2012-05-21
2298,173.0,2012-05-22
2299,383.7,2012-05-23
2300,346.5,2012-05-24
2301,178.2,2012-05-25
2302,99.6,2012-05-26
2303,388.6,2012-05-27
2304,97.9,2012-05-28
2305,191.0,2012-05-29
2306,273.0,2012-05-30
2307,207.5,2012-05-31
2308,78.4,2012-06-01
2309,133.2,2012-06-02
2310,375.7,2012-06-03
2311,209.1,2012-06-04
2312,73.0,2012-06-05
2313,6.8,2012-06-06
2314,33.9,2012-06-07
2315,31.7,2012-06-08
2316,37.2,2012-06-09
2317,307.4,2012-06-10
2318,22.3,2012-06-11
2319,221.2,2012-06-12
2320,23.4,2012-06-13
2321,216.8,2012-06-14
2322,171.3,2012-06-15
2323,388.5,2012-06-16
2324,46.8,2012-06-17
2325,3.5,2012-06-18
2326,7.3,2012-06-19
2327,0.7,2012-06-20
2328,0.6,2012-06-21
2329,132.5,2012-06-22
2330,295.2,2012-06-23
2331,185.9,2012-06-24
2332,166.5,2012-06-25
2333,19.0,2012-06-26
2334,0.4,2012-06-27
2335,15.8,2012-06-28
2336,433.1,2012-06-29
2337,43.2,2012-06-30
2338,0.6,2012-07-01
2339,492.2,2007-06-01
2340,620.8,2007-06-02
2341,405.3,2007-06-03
2342,396.8,2007-06-04
2343,366.7,2007-06-05
2344,182.6,2007-06-06
2345,593.5,2007-06-07
2346,248.3,2007-06-08
2347,177.4,2007-06-09
2348,324.3,2007-06-10
2349,84.9,2007-06-11
2350,69.3,2007-06-12
2351,31.7,2007-06-13
2352,173.3,2007-06-14
2353,271.3,2007-06-15
2354,171.7,2007-06-16
2355,103.1,2007-06-17
2356,219.5,2007-06-18
2357,166.1,2007-06-19
2358,33.5,2007-06-20
2359,181.9,2007-06-21
2360,448.0,2007-06-22
2361,414.9,2007-06-23
2362,330.7,2007-06-24
2363,0.4,2007-06-25
2364,46.8,2007-06-26
2365,129.0,2007-06-27
2366,82.7,2007-06-28
2367,67.8,2007-06-29
2368,14.2,2007-06-30
2369,1.2,2007-07-01
2370,192.7,2007-07-02
2371,311.6,2007-07-03
2372,441.4,2007-07-04
2373,317.8,2007-07-05
2374,252.0,2007-07-06
2375,0.7,2007-07-07
2376,2.0,2007-07-08
2377,1.3,2007-07-09
2378,0.9,2007-07-10
2379,48.5,2007-07-11
2380,222.8,2007-07-12
2381,163.3,2007-07-13
2382,0.7,2007-07-14
2383,7.9,2007-07-15
2384,138.7,2007-07-16
2385,341.7,2007-07-17
2386,4.7,2007-07-18
2387,1.8,2007-07-19
2388,265.0,2007-07-20
2389,213.1,2007-07-21
2390,331.6,2007-07-22
2391,35.7,2007-07-23
2392,107.4,2007-07-24
2393,164.7,2007-07-25
2394,9.7,2007-07-26
2395,67.3,2007-07-27
2396,182.8,2007-07-28
2397,276.6,2007-07-29
2398,113.5,2007-07-30
2399,1.1,2007-07-31
2400,75.9,2007-08-01
2401,155.4,2007-08-02
2402,152.3,2007-08-03
2403,10.6,2007-08-04
2404,1.4,2007-08-05
2405,236.1,2007-08-06
2406,433.6,2007-08-07
2407,433.8,2007-08-08
2408,179.2,2007-08-09
2409,222.6,2007-08-10
2410,62.6,2007-08-11
2411,45.7,2007-08-12
2412,47.1,2007-08-13
2413,27.2,2007-08-14
2414,95.9,2007-08-15
2415,105.2,2007-08-16
2416,36.0,2007-08-17
2417,7.2,2007-08-18
2418,50.8,2007-08-19
2419,152.2,2007-08-20
2420,347.3,2007-08-21
2421,148.3,2007-08-22
2422,150.6,2007-08-23
2423,348.4,2007-08-24
2424,16.0,2007-08-25
2425,33.8,2007-08-26
2426,105.6,2007-08-27
2427,202.6,2007-08-28
2428,150.8,2007-08-29
2429,87.3,2007-08-30
2430,230.0,2007-08-31
2431,252.3,2007-09-01
2432,10.4,2008-06-01
2433,44.0,2008-06-02
2434,476.4,2008-06-03
2435,502.8,2008-06-04
2436,302.4,2008-06-05
2437,375.0,2008-06-06
2438,331.9,2008-06-07
2439,26.3,2008-06-08
2440,56.5,2008-06-09
2441,292.0,2008-06-10
2442,129.5,2008-06-11
2443,1.5,2008-06-12
2444,6.3,2008-06-13
2445,220.1,2008-06-14
2446,266.3,2008-06-15
2447,0.8,2008-06-16
2448,185.3,2008-06-17
2449,159.2,2008-06-18
2450,34.8,2008-06-19
2451,106.5,2008-06-20
2452,24.1,2008-06-21
2453,202.1,2008-06-22
2454,267.3,2008-06-23
2455,74.6,2008-06-24
2456,96.0,2008-06-25
2457,0.7,2008-06-26
2458,4.7,2008-06-27
2459,89.4,2008-06-28
2460,454.0,2008-06-29
2461,196.9,2008-06-30
2462,234.0,2008-07-01
2463,342.0,2008-07-02
2464,460.9,2008-07-03
2465,74.6,2008-07-04
2466,17.2,2008-07-05
2467,14.1,2008-07-06
2468,213.4,2008-07-07
2469,11.2,2008-07-08
2470,21.4,2008-07-09
2471,3.4,2008-07-10
2472,5.3,2008-07-11
2473,27.4,2008-07-12
2474,81.3,2008-07-13
2475,220.6,2008-07-14
2476,324.9,2008-07-15
2477,11.9,2008-07-16
2478,307.6,2008-07-17
2479,167.1,2008-07-18
2480,192.7,2008-07-19
2481,202.8,2008-07-20
2482,0.8,2008-07-21
2483,14.3,2008-07-22
2484,6.7,2008-07-23
2485,75.5,2008-07-24
2486,200.1,2008-07-25
2487,133.9,2008-07-26
2488,148.7,2008-07-27
2489,208.3,2008-07-28
2490,476.3,2008-07-29
2491,243.8,2008-07-30
2492,1.5,2008-07-31
2493,84.7,2008-08-01
2494,74.0,2008-08-02
2495,203.5,2008-08-03
2496,73.8,2008-08-04
2497,59.3,2008-08-05
2498,39.6,2008-08-06
2499,105.0,2008-08-07
2500,76.9,2008-08-08
2501,1.4,2008-08-09
2502,269.2,2008-08-10
2503,225.5,2008-08-11
2504,48.4,2008-08-12
2505,64.7,2008-08-13
2506,3.2,2008-08-14
2507,51.0,2008-08-15
2508,287.4,2008-08-16
2509,286.5,2008-08-17
2510,235.7,2008-08-18
2511,0.0,2008-08-19
2512,0.9,2008-08-20
2513,20.1,2008-08-21
2514,66.9,2008-08-22
2515,0.7,2008-08-23
2516,0.9,2008-08-24
2517,1.3,2008-08-25
2518,1.2,2008-08-26
2519,1.3,2008-08-27
2520,159.1,2008-08-28
2521,39.8,2008-08-29
2522,82.1,2008-08-30
2523,193.6,2008-08-31
2524,63.6,2008-09-01
2525,248.9,2021-06-01
2526,552.8,2021-06-02
2527,605.2,2021-06-03
2528,518.7,2021-06-04
2529,227.3,2021-06-05
2530,632.7,2021-06-06
2531,572.1,2021-06-07
2532,192.1,2021-06-08
2533,288.2,2021-06-09
2534,465.1,2021-06-10
2535,546.3,2021-06-11
2536,271.4,2021-06-12
2537,120.2,2021-06-13
2538,246.1,2021-06-14
2539,7.2,2021-06-15
2540,253.3,2021-06-16
2541,189.3,2021-06-17
2542,0.7,2021-06-18
2543,488.1,2021-06-19
2544,3.1,2021-06-20
2545,21.9,2021-06-21
2546,100,2021-06-22
2547,-,2021-06-23
2548,-,2021-06-24
2549,190.9,2021-06-25
2550,360.9,2021-06-26
2551,84.2,2021-06-27
2552,526.2,2021-06-28
2553,328.5,2021-06-29
2554,413.8,2021-06-30
2555,642.7,2021-07-01
2556,613.7,2021-07-02
2557,516.3,2021-07-03
2558,492.2,2021-07-04
2559,569.9,2021-07-05
2560,213.9,2021-07-06
2561,270.7,2021-07-07
2562,136.4,2021-07-08
2563,303.9,2021-07-09
2564,533.4,2021-07-10
2565,66.5,2021-07-11
2566,170.9,2021-07-12
2567,350.3,2021-07-13
2568,351.8,2021-07-14
2569,143,2021-07-15
2570,394.2,2021-07-16
2571,145.7,2021-07-17
2572,14.2,2021-07-18
2573,112.1,2021-07-19
2574,221.4,2021-07-20
2575,18.6,2021-07-21
2576,72.3,2021-07-22
2577,154,2021-07-23
2578,106.8,2021-07-24
2579,9,2021-07-25
2580,75.4,2021-07-26
2581,336.7,2021-07-27
2582,432.9,2021-07-28
2583,68.5,2021-07-29
2584,0.2,2021-07-30
2585,154.9,2021-07-31
2586,52.2,2021-08-01
2587,106.7,2022-06-01
2588,231.5,2022-06-02
2589,75.8,2022-06-03
2590,62.1,2022-06-04
2591,153.6,2022-06-05
2592,346.9,2022-06-06
2593,371.0,2022-06-07
2594,346.6,2022-06-08
2595,97.1,2022-06-09
2596,654.9,2022-06-10
2597,460.2,2022-06-11
2598,198.9,2022-06-12
2599,348.2,2022-06-13
2600,216.2,2022-06-14
2601,6.1,2022-06-15
2602,0.5,2022-06-16
2603,17.2,2022-06-17
2604,445.7,2022-06-18
2605,416.1,2022-06-19
2606,120.1,2022-06-20
2607,205.3,2022-06-21
2608,96.4,2022-06-22
2609,129.3,2022-06-23
2610,492.3,2022-06-24
2611,248.3,2022-06-25
2612,501.4,2022-06-26
2613,165.1,2022-06-27
2614,393.0,2022-06-28
2615,520.3,2022-06-29
2616,364.3,2022-06-30
2617,403.8,2022-07-01
2618,352.5,2022-07-02
2619,267.7,2022-07-03
2620,414.2,2022-07-04
2621,253.3,2022-07-05
2622,262.9,2022-07-06
2623,285.6,2022-07-07
2624,193.6,2022-07-08
2625,207.3,2022-07-09
2626,16.4,2022-07-10
2627,30.7,2022-07-11
2628,213.2,2022-07-12
2629,10.6,2022-07-13
2630,5.7,2022-07-14
2631,100.3,2022-07-15
2632,57.1,2022-07-16
2633,208.8,2022-07-17
2634,47.0,2022-07-18
2635,222.5,2022-07-19
2636,104.5,2022-07-20
2637,225.5,2022-07-21
2638,152.1,2022-07-22
2639,319.7,2022-07-23
2640,249.6,2022-07-24
2641,99.7,2022-07-25
2642,1.0,2022-07-26
2643,154.9,2022-07-27
2644,27.0,2022-07-28
2645,14.1,2022-07-29
2646,35.0,2022-07-30
2647,1.8,2022-07-31
2648,97.3,2022-08-01
2649,243.6,2004-07-01
2650,264.9,2004-07-02
2651,30.2,2004-07-03
2652,245.4,2004-07-04
2653,204.2,2004-07-05
2654,209.0,2004-07-06
2655,190.8,2004-07-07
2656,107.6,2004-07-08
2657,43.5,2004-07-09
2658,199.8,2004-07-10
2659,53.0,2004-07-11
2660,82.8,2004-07-12
2661,112.1,2004-07-13
2662,74.3,2004-07-14
2663,76.2,2004-07-15
2664,29.9,2004-07-16
2665,124.5,2004-07-17
2666,336.8,2004-07-18
2667,316.6,2004-07-19
2668,110.1,2004-07-20
2669,9.0,2004-07-21
2670,263.3,2004-07-22
2671,462.7,2004-07-23
2672,311.9,2004-07-24
2673,165.1,2004-07-25
2674,229.7,2004-07-26
2675,96.7,2004-07-27
2676,13.3,2004-07-28
2677,15.4,2004-07-29
2678,418.4,2004-07-30
2679,449.0,2004-07-31
2680,516.2,2004-08-01
2681,460.2,2004-08-02
2682,19.3,2004-08-03
2683,23.7,2004-08-04
2684,110.0,2004-08-05
2685,254.3,2004-08-06
2686,98.8,2004-08-07
2687,74.4,2004-08-08
2688,127.9,2004-08-09
2689,72.2,2004-08-10
2690,43.0,2004-08-11
2691,98.2,2004-08-12
2692,80.7,2004-08-13
2693,254.5,2004-08-14
2694,273.4,2004-08-15
2695,32.1,2004-08-16
2696,8.8,2004-08-17
2697,0.7,2004-08-18
2698,124.7,2004-08-19
2699,0.1,2004-08-20
2700,43.1,2004-08-21
2701,3.2,2004-08-22
2702,42.6,2004-08-23
2703,2.5,2004-08-24
2704,1.7,2004-08-25
2705,4.4,2004-08-26
2706,137.3,2004-08-27
2707,0.6,2004-08-28
2708,68.0,2004-08-29
2709,216.5,2004-08-30
2710,348.7,2004-08-31
2711,1.3,2004-09-01
2712,446.6,2005-07-01
2713,506.2,2005-07-02
2714,606.6,2005-07-03
2715,448.8,2005-07-04
2716,614.0,2005-07-05
2717,522.9,2005-07-06
2718,597.8,2005-07-07
2719,409.8,2005-07-08
2720,417.0,2005-07-09
2721,332.3,2005-07-10
2722,61.1,2005-07-11
2723,365.7,2005-07-12
2724,132.6,2005-07-13
2725,399.6,2005-07-14
2726,225.5,2005-07-15
2727,216.8,2005-07-16
2728,146.2,2005-07-17
2729,304.7,2005-07-18
2730,329.8,2005-07-19
2731,39.5,2005-07-20
2732,1.0,2005-07-21
2733,2.7,2005-07-22
2734,0.4,2005-07-23
2735,36.6,2005-07-24
2736,59.2,2005-07-25
2737,210.2,2005-07-26
2738,175.7,2005-07-27
2739,1.2,2005-07-28
2740,79.9,2005-07-29
2741,232.6,2005-07-30
2742,353.5,2005-07-31
2743,369.5,2005-08-01
2744,243.5,2005-08-02
2745,199.8,2005-08-03
2746,150.6,2005-08-04
2747,16.6,2005-08-05
2748,305.9,2005-08-06
2749,184.1,2005-08-07
2750,0.8,2005-08-08
2751,193.2,2005-08-09
2752,160.0,2005-08-10
2753,163.8,2005-08-11
2754,101.5,2005-08-12
2755,1.1,2005-08-13
2756,31.2,2005-08-14
2757,2.0,2005-08-15
2758,105.0,2005-08-16
2759,27.0,2005-08-17
2760,314.7,2005-08-18
2761,169.3,2005-08-19
2762,5.5,2005-08-20
2763,197.7,2005-08-21
2764,291.1,2005-08-22
2765,5.7,2005-08-23
2766,19.7,2005-08-24
2767,83.6,2005-08-25
2768,120.5,2005-08-26
2769,353.3,2005-08-27
2770,74.6,2005-08-28
2771,49.4,2005-08-29
2772,67.4,2005-08-30
2773,304.0,2005-08-31
2774,164.5,2005-09-01
2775,280.7,2006-07-01
2776,362.1,2006-07-02
2777,282.3,2006-07-03
2778,161.4,2006-07-04
2779,289.3,2006-07-05
2780,211.7,2006-07-06
2781,209.6,2006-07-07
2782,152.4,2006-07-08
2783,255.2,2006-07-09
2784,215.6,2006-07-10
2785,152.2,2006-07-11
2786,65.7,2006-07-12
2787,51.6,2006-07-13
2788,435.5,2006-07-14
2789,350.8,2006-07-15
2790,227.5,2006-07-16
2791,145.7,2006-07-17
2792,192.0,2006-07-18
2793,87.6,2006-07-19
2794,35.3,2006-07-20
2795,48.0,2006-07-21
2796,202.9,2006-07-22
2797,260.4,2006-07-23
2798,329.8,2006-07-24
2799,191.4,2006-07-25
2800,41.5,2006-07-26
2801,49.3,2006-07-27
2802,447.1,2006-07-28
2803,350.6,2006-07-29
2804,409.7,2006-07-30
2805,329.3,2006-07-31
2806,476.8,2006-08-01
2807,121.3,2006-08-02
2808,238.3,2006-08-03
2809,187.7,2006-08-04
2810,448.9,2006-08-05
2811,278.2,2006-08-06
2812,30.4,2006-08-07
2813,200.1,2006-08-08
2814,502.9,2006-08-09
2815,486.7,2006-08-10
2816,488.3,2006-08-11
2817,154.4,2006-08-12
2818,120.4,2006-08-13
2819,315.6,2006-08-14
2820,326.8,2006-08-15
2821,102.8,2006-08-16
2822,12.9,2006-08-17
2823,3.6,2006-08-18
2824,172.7,2006-08-19
2825,359.8,2006-08-20
2826,166.8,2006-08-21
2827,251.4,2006-08-22
2828,430.6,2006-08-23
2829,296.8,2006-08-24
2830,280.8,2006-08-25
2831,257.5,2006-08-26
2832,291.1,2006-08-27
2833,257.7,2006-08-28
2834,34.1,2006-08-29
2835,20.6,2006-08-30
2836,1.1,2006-08-31
2837,0.9,2006-09-01
2838,240.8,2009-07-01
2839,279.6,2009-07-02
2840,23.3,2009-07-03
2841,22.3,2009-07-04
2842,5.9,2009-07-05
2843,3.2,2009-07-06
2844,106.5,2009-07-07
2845,7.2,2009-07-08
2846,31.2,2009-07-09
2847,50.4,2009-07-10
2848,321.1,2009-07-11
2849,266.6,2009-07-12
2850,149.1,2009-07-13
2851,114.4,2009-07-14
2852,338.6,2009-07-15
2853,166.9,2009-07-16
2854,121.4,2009-07-17
2855,62.6,2009-07-18
2856,67.7,2009-07-19
2857,118.8,2009-07-20
2858,219.3,2009-07-21
2859,376.2,2009-07-22
2860,472.1,2009-07-23
2861,299.4,2009-07-24
2862,471.5,2009-07-25
2863,57.7,2009-07-26
2864,129.1,2009-07-27
2865,207.9,2009-07-28
2866,83.4,2009-07-29
2867,145.8,2009-07-30
2868,336.9,2009-07-31
2869,425.1,2009-08-01
2870,273.6,2009-08-02
2871,473.9,2009-08-03
2872,406.5,2009-08-04
2873,290.1,2009-08-05
2874,98.3,2009-08-06
2875,392.8,2009-08-07
2876,281.8,2009-08-08
2877,193.4,2009-08-09
2878,30.9,2009-08-10
2879,20.0,2009-08-11
2880,27.3,2009-08-12
2881,65.7,2009-08-13
2882,350.8,2009-08-14
2883,309.6,2009-08-15
2884,12.7,2009-08-16
2885,21.0,2009-08-17
2886,226.2,2009-08-18
2887,228.9,2009-08-19
2888,210.3,2009-08-20
2889,222.2,2009-08-21
2890,352.6,2009-08-22
2891,223.6,2009-08-23
2892,17.1,2009-08-24
2893,54.9,2009-08-25
2894,230.7,2009-08-26
2895,242.4,2009-08-27
2896,163.1,2009-08-28
2897,1.0,2009-08-29
2898,5.0,2009-08-30
2899,33.4,2009-08-31
2900,302.1,2009-09-01
2901,64.7,2010-07-01
2902,39.7,2010-07-02
2903,34.8,2010-07-03
2904,29.3,2010-07-04
2905,21.1,2010-07-05
2906,372.7,2010-07-06
2907,90.1,2010-07-07
2908,430.3,2010-07-08
2909,9.9,2010-07-09
2910,133.3,2010-07-10
2911,288.7,2010-07-11
2912,168.7,2010-07-12
2913,327.4,2010-07-13
2914,135.5,2010-07-14
2915,30.3,2010-07-15
2916,159.9,2010-07-16
2917,80.5,2010-07-17
2918,64.3,2010-07-18
2919,314.8,2010-07-19
2920,290.1,2010-07-20
2921,101.8,2010-07-21
2922,11.2,2010-07-22
2923,196.1,2010-07-23
2924,566.5,2010-07-24
2925,10.6,2010-07-25
2926,71.6,2010-07-26
2927,69.8,2010-07-27
2928,55.9,2010-07-28
2929,20.8,2010-07-29
2930,151.1,2010-07-30
2931,59.9,2010-07-31
2932,432.1,2010-08-01
2933,51.8,2010-08-02
2934,133.8,2010-08-03
2935,2.7,2010-08-04
2936,2.8,2010-08-05
2937,373.7,2010-08-06
2938,192.1,2010-08-07
2939,121.6,2010-08-08
2940,0.5,2010-08-09
2941,1.1,2010-08-10
2942,84.3,2010-08-11
2943,54.8,2010-08-12
2944,134.0,2010-08-13
2945,120.0,2010-08-14
2946,290.4,2010-08-15
2947,474.0,2010-08-16
2948,197.6,2010-08-17
2949,196.8,2010-08-18
2950,1.5,2010-08-19
2951,202.1,2010-08-20
2952,4.0,2010-08-21
2953,10.5,2010-08-22
2954,146.4,2010-08-23
2955,11.5,2010-08-24
2956,2.8,2010-08-25
2957,22.3,2010-08-26
2958,29.6,2010-08-27
2959,11.8,2010-08-28
2960,12.1,2010-08-29
2961,141.6,2010-08-30
2962,52.9,2010-08-31
2963,84.0,2010-09-01
2964,152.8,2011-07-01
2965,67,2011-07-02
2966,181.1,2011-07-03
2967,464.8,2011-07-04
2968,229.7,2011-07-05
2969,143.4,2011-07-06
2970,253.1,2011-07-07
2971,300.1,2011-07-08
2972,349.9,2011-07-09
2973,280.3,2011-07-10
2974,303.9,2011-07-11
2975,71.8,2011-07-12
2976,88.1,2011-07-13
2977,355.1,2011-07-14
2978,392.6,2011-07-15
2979,198.9,2011-07-16
2980,51.3,2011-07-17
2981,33.3,2011-07-18
2982,229.5,2011-07-19
2983,472.4,2011-07-20
2984,253.8,2011-07-21
2985,142.1,2011-07-22
2986,109.6,2011-07-23
2987,0.6,2011-07-24
2988,243.1,2011-07-25
2989,73.8,2011-07-26
2990,193.9,2011-07-27
2991,1.3,2011-07-28
2992,183.5,2011-07-29
2993,48.6,2011-07-30
2994,479.2,2011-07-31
2995,424.2,2011-08-01
2996,308.1,2011-08-02
2997,244.2,2011-08-03
2998,186.5,2011-08-04
2999,107.6,2011-08-05
3000,165.9,2011-08-06
3001,104,2011-08-07
3002,19.9,2011-08-08
3003,0.5,2011-08-09
3004,0.4,2011-08-10
3005,10.7,2011-08-11
3006,177.9,2011-08-12
3007,271.6,2011-08-13
3008,477.8,2011-08-14
3009,397.3,2011-08-15
3010,104.9,2011-08-16
3011,230.5,2011-08-17
3012,229.7,2011-08-18
3013,73.2,2011-08-19
3014,367.6,2011-08-20
3015,212.5,2011-08-21
3016,168.7,2011-08-22
3017,31.7,2011-08-23
3018,-,2011-08-24
3019,-,2011-08-25
3020,1.3,2011-08-26
3021,148.5,2011-08-27
3022,6,2011-08-28
3023,76.9,2011-08-29
3024,6.7,2011-08-30
3025,1.2,2011-08-31
3026,0.7,2011-09-01
3027,0.6,2012-07-01
3028,115.6,2012-07-02
3029,13.4,2012-07-03
3030,281.6,2012-07-04
3031,593.2,2012-07-05
3032,221.3,2012-07-06
3033,78.5,2012-07-07
3034,489.9,2012-07-08
3035,362.2,2012-07-09
3036,632.1,2012-07-10
3037,48.6,2012-07-11
3038,17.3,2012-07-12
3039,98.6,2012-07-13
3040,71.9,2012-07-14
3041,161.9,2012-07-15
3042,340.8,2012-07-16
3043,523.2,2012-07-17
3044,41.6,2012-07-18
3045,1.4,2012-07-19
3046,15.7,2012-07-20
3047,213.6,2012-07-21
3048,209.0,2012-07-22
3049,137.8,2012-07-23
3050,398.1,2012-07-24
3051,327.0,2012-07-25
3052,331.0,2012-07-26
3053,109.4,2012-07-27
3054,88.5,2012-07-28
3055,24.3,2012-07-29
3056,42.5,2012-07-30
3057,55.6,2012-07-31
3058,144.5,2012-08-01
3059,256.9,2012-08-02
3060,218.8,2012-08-03
3061,190.0,2012-08-04
3062,314.6,2012-08-05
3063,14.0,2012-08-06
3064,280.4,2012-08-07
3065,19.8,2012-08-08
3066,208.5,2012-08-09
3067,221.2,2012-08-10
3068,110.4,2012-08-11
3069,272.6,2012-08-12
3070,210.5,2012-08-13
3071,429.8,2012-08-14
3072,239.4,2012-08-15
3073,304.2,2012-08-16
3074,339.4,2012-08-17
